duration,start_time,start_station,end_time,end_station,bike
556,1388591280000,31612,1388591820000,31620,W21366
254,1388591280000,31623,1388591580000,31612,W21377
228,1388591400000,31103,1388591640000,31229,W00329
166,1388591400000,31305,1388591580000,31307,W20383
894,1388591400000,31101,1388592300000,31508,W00195
469,1388591580000,31237,1388592000000,31229,W00416
982,1388591580000,31509,1388592600000,31509,W00065
3638,1388591640000,31214,1388595300000,31302,W21053
614,1388591700000,31229,1388592300000,31203,W00544
1539,1388591640000,31103,1388593200000,31271,w00223
305,1388591820000,31310,1388592120000,31300,W21378
594,1388591820000,31204,1388592420000,31203,W21317
423,1388591880000,31117,1388592300000,31268,W21364
364,1388591880000,31117,1388592240000,31107,W21306
350,1388591940000,31302,1388592300000,31308,W00860
6924,1388592000000,31248,1388598900000,31231,W00531
1104,1388592000000,31604,1388593080000,31268,W20318
460,1388592000000,31266,1388592480000,31101,W20399
1578,1388592060000,31237,1388593680000,31308,W20205
1388,1388592120000,31613,1388593500000,31619,W00384
1329,1388592120000,31613,1388593500000,31619,W00248
271,1388592120000,31400,1388592420000,31602,W21278
517,1388592120000,31221,1388592660000,31104,W21488
452,1388592240000,31626,1388592660000,31623,W21205
6600,1388592300000,31248,1388598900000,31231,W00161
2100,1388592360000,31021,1388594460000,31215,W00837
804,1388592300000,31121,1388593080000,31241,W20375
2121,1388592360000,31021,1388594460000,31215,W21390
920,1388592480000,31015,1388593380000,31236,W20879
1096,1388592360000,31103,1388593440000,31245,W01304
967,1388592420000,31624,1388593380000,31103,W20776
922,1388592420000,31015,1388593380000,31236,W20419
284,1388592540000,31602,1388592840000,31107,W01451
409,1388592540000,31302,1388592960000,31303,W01285
257,1388592600000,31602,1388592840000,31107,W00988
396,1388592600000,31509,1388592960000,31241,W00065
337,1388592600000,31023,1388592960000,31037,W21420
1078,1388592720000,31108,1388593800000,31617,w00765
599,1388592780000,31104,1388593380000,31239,W20376
882,1388592780000,31201,1388593620000,31235,W20880
880,1388592780000,31201,1388593620000,31235,W00208
1541,1388592900000,31265,1388594400000,31235,W21280
1539,1388592900000,31265,1388594400000,31235,W20796
842,1388592840000,31613,1388593680000,31243,W20577
274,1388592960000,31616,1388593260000,31614,W21325
266,1388592960000,31616,1388593260000,31614,W01204
1275,1388592960000,31107,1388594280000,31230,W20214
631,1388592960000,31055,1388593620000,31006,W00190
298,1388593020000,31229,1388593320000,31109,W20231
867,1388593080000,31621,1388593980000,31234,W01345
1031,1388593140000,31269,1388594160000,31629,W01178
306,1388593140000,31103,1388593440000,31102,W01110
310,1388593140000,31103,1388593440000,31102,W21594
302,1388593140000,31237,1388593440000,31225,W21485
872,1388593140000,31237,1388594040000,31235,W21522
111,1388593200000,31268,1388593320000,31101,W20616
465,1388593200000,31214,1388593680000,31257,W00682
503,1388593200000,31245,1388593740000,31262,W00141
475,1388593260000,31404,1388593740000,31602,W20481
62,1388593260000,31065,1388593320000,31065,W20521
306,1388593320000,31030,1388593620000,31019,W20089
2802,1388593320000,31245,1388596140000,31248,W20723
537,1388593260000,31113,1388593800000,31101,W00466
434,1388593320000,31404,1388593740000,31602,W01338
367,1388593320000,31509,1388593680000,31604,W20066
477,1388593320000,31113,1388593800000,31101,W20615
398,1388593380000,31632,1388593800000,31615,W20032
642,1388593380000,31118,1388594040000,31213,W01158
617,1388593380000,31115,1388594040000,31203,W20433
244,1388593440000,31101,1388593680000,31203,W00019
795,1388593440000,31035,1388594220000,31014,W01096
427,1388593440000,31108,1388593860000,31605,W21418
96,1388593440000,31246,1388593500000,31237,W01341
2642,1388593500000,31245,1388596140000,31248,W00740
554,1388593440000,31403,1388593980000,31404,W00865
346,1388593440000,31303,1388593800000,31313,W01285
245,1388593500000,31203,1388593740000,31213,W00812
386,1388593500000,31602,1388593920000,31400,W20660
1176,1388593620000,31244,1388594760000,31219,W00806
990,1388593560000,31245,1388594580000,31246,W21018
220,1388593560000,31606,1388593800000,31613,W00748
1132,1388593620000,31244,1388594760000,31219,W20825
441,1388593620000,31119,1388594040000,31201,W21473
2199,1388593620000,31619,1388595840000,31271,W00384
853,1388593620000,31201,1388594520000,31115,W01365
2143,1388593680000,31619,1388595840000,31271,W20761
1699,1388593680000,31308,1388595420000,32027,W21382
662,1388593680000,31237,1388594400000,31101,W01341
233,1388593740000,31606,1388593980000,31613,W20922
229,1388593740000,31606,1388593980000,31613,W20580
559,1388593740000,31105,1388594280000,31241,W00078
579,1388593740000,31204,1388594340000,31200,W01185
286,1388593800000,31243,1388594040000,31218,W20577
357,1388593800000,31606,1388594160000,31610,W21276
374,1388593860000,31268,1388594220000,31241,W01255
145,1388593860000,31212,1388594040000,31221,W00867
501,1388593920000,31070,1388594400000,31023,W20491
1211,1388593980000,31235,1388595240000,31257,W20880
295,1388593980000,31120,1388594280000,31105,W20084
535,1388593980000,31201,1388594520000,31503,W01406
386,1388593980000,31104,1388594400000,31101,W01339
969,1388594040000,31264,1388595000000,31603,W21180
302,1388594100000,31103,1388594400000,31104,W20265
1770,1388594100000,31214,1388595840000,31200,W20558
1654,1388594280000,31624,1388595900000,31231,W20581
1024,1388594100000,31503,1388595120000,31110,W20705
791,1388594160000,31017,1388594940000,31215,W00240
793,1388594160000,31017,1388594940000,31215,W01422
375,1388594160000,31232,1388594520000,31216,W20363
495,1388594160000,31508,1388594640000,31604,W00777
234,1388594160000,31051,1388594400000,31015,W21295
1361,1388594160000,31235,1388595540000,31235,W21522
1206,1388594220000,31618,1388595420000,31110,W00950
986,1388594220000,31305,1388595180000,31245,W21414
1627,1388594280000,31624,1388595900000,31231,W00829
1606,1388594340000,31624,1388595900000,31231,W00926
364,1388594220000,31600,1388594640000,31621,W00436
1269,1388594280000,31014,1388595540000,31035,W01096
763,1388594280000,31229,1388595060000,31256,W00281
545,1388594340000,31602,1388594880000,31121,W21278
541,1388594340000,31602,1388594880000,31121,W01182
1281,1388594400000,31108,1388595660000,31611,W00792
3506,1388594460000,31243,1388598000000,31121,W20299
426,1388594520000,31506,1388594940000,31202,W01480
996,1388594520000,31103,1388595540000,31104,W21113
2044,1388594580000,31242,1388596620000,31243,W00286
2069,1388594640000,31242,1388596680000,31243,W20989
421,1388594640000,31622,1388595060000,31613,W00206
183,1388594640000,31023,1388594820000,31024,W00233
546,1388594700000,31230,1388595240000,31600,W20354
4272,1388594760000,31223,1388599080000,31258,W01312
134,1388594700000,31629,1388594820000,31613,W01178
1940,1388594760000,31242,1388596680000,31243,W00884
448,1388594700000,31115,1388595180000,31104,W21400
4317,1388594820000,31223,1388599140000,31258,W00533
1877,1388594760000,31242,1388596620000,31243,W20824
329,1388594760000,31120,1388595060000,31229,W20748
1331,1388594760000,31102,1388596080000,31255,W20424
349,1388594760000,31119,1388595120000,31200,W20047
350,1388594820000,31203,1388595120000,31228,W21317
451,1388594820000,31110,1388595300000,31201,W00357
958,1388594820000,31401,1388595780000,31229,W20742
1577,1388594880000,31243,1388596440000,31232,W20924
2412,1388594820000,31033,1388597280000,31050,W21255
637,1388594880000,31028,1388595480000,31034,W20653
351,1388594880000,31121,1388595240000,31200,W20606
451,1388594880000,31604,1388595360000,31509,W00777
210,1388594880000,31201,1388595120000,31200,W01323
320,1388594940000,31506,1388595240000,31111,W21410
849,1388594940000,31119,1388595780000,31219,W20482
262,1388594940000,31223,1388595180000,31216,W20569
195,1388594940000,31400,1388595120000,31404,W20234
402,1388594940000,31600,1388595360000,31238,W00955
366,1388594940000,31602,1388595300000,31101,W20835
375,1388594940000,31602,1388595360000,31404,W01433
16,1388594940000,31237,1388595000000,31237,W20841
215,1388595000000,31613,1388595180000,31619,W21495
741,1388595000000,31237,1388595720000,31256,W20855
764,1388595000000,31237,1388595780000,31256,W20803
239,1388595000000,31212,1388595240000,31239,W01116
1126,1388595000000,31003,1388596140000,31247,W00060
332,1388595000000,31606,1388595360000,31613,W00356
1180,1388595000000,31605,1388596200000,31615,W21011
382,1388595000000,31026,1388595420000,31070,W21540
3537,1388595180000,31225,1388598720000,31248,W20472
710,1388595060000,31508,1388595780000,31223,W00677
3492,1388595240000,31225,1388598720000,31248,W01361
370,1388595120000,31602,1388595480000,31404,W20481
125,1388595180000,31229,1388595300000,31214,W00329
508,1388595180000,31610,1388595660000,31618,W00270
901,1388595180000,31300,1388596080000,31200,W00680
493,1388595240000,31017,1388595720000,31024,W01356
3734,1388595360000,31223,1388599080000,31258,W00930
3727,1388595300000,31223,1388599020000,31258,W00464
293,1388595300000,31110,1388595600000,31116,W00496
265,1388595300000,31503,1388595600000,31603,W01022
600,1388595360000,31617,1388595960000,31613,W20056
1024,1388595360000,31606,1388596380000,31620,W01388
110,1388595360000,31613,1388595480000,31608,W00748
500,1388595420000,31114,1388595900000,31312,W01177
471,1388595420000,31229,1388595900000,31109,W20677
3589,1388595420000,31223,1388599020000,31258,W20407
837,1388595420000,32036,1388596260000,32006,W00498
829,1388595420000,32036,1388596260000,32006,W20757
793,1388595480000,31103,1388596260000,31312,W20466
602,1388595480000,31039,1388596080000,31022,W00749
723,1388595480000,31268,1388596200000,31238,W21440
132,1388595480000,31113,1388595660000,31110,W00503
317,1388595540000,31212,1388595840000,31201,W01399
437,1388595540000,31266,1388595960000,31200,W20589
373,1388595540000,31228,1388595900000,31201,W21317
397,1388595540000,31117,1388595900000,31107,W20861
2335,1388595600000,31074,1388597940000,31074,W20329
370,1388595540000,31117,1388595900000,31107,W20736
246,1388595540000,31214,1388595780000,31201,W01026
207,1388595540000,31267,1388595780000,31233,W00557
663,1388595600000,31235,1388596260000,31240,W21522
802,1388595600000,31246,1388596440000,31114,W20969
1631,1388595660000,31622,1388597340000,31272,W00654
1609,1388595720000,31622,1388597340000,31272,W01417
476,1388595720000,31265,1388596140000,31506,W00343
412,1388595720000,31202,1388596140000,31118,W21010
571,1388595780000,31513,1388596320000,31268,W20806
594,1388595720000,31619,1388596320000,31631,W00838
565,1388595780000,31513,1388596320000,31268,W00211
859,1388595780000,31246,1388596620000,31266,W21018
309,1388595780000,31113,1388596080000,31101,W20253
340,1388595780000,31105,1388596140000,31111,W21636
559,1388595780000,31115,1388596380000,31104,W01365
1720,1388595840000,32003,1388597580000,32003,W00198
1632,1388595900000,32003,1388597520000,32003,W20945
1678,1388595960000,31231,1388597640000,31235,W20581
488,1388595960000,31605,1388596440000,31108,W01425
1775,1388596080000,31272,1388597820000,31271,W00054
1656,1388596020000,31231,1388597640000,31235,W00829
1632,1388596020000,31231,1388597700000,31235,W00926
1741,1388596080000,31272,1388597820000,31271,W21302
297,1388596020000,31105,1388596320000,31112,W20710
38,1388596020000,31214,1388596080000,31214,W21645
825,1388596080000,31045,1388596860000,31047,W20921
300,1388596080000,31214,1388596380000,31101,W01234
461,1388596140000,31623,1388596620000,31617,W21500
420,1388596140000,31102,1388596560000,31104,W21261
280,1388596200000,32017,1388596440000,32032,W21206
386,1388596200000,31628,1388596560000,31610,W20412
257,1388596200000,31200,1388596440000,31201,W21263
580,1388596200000,31024,1388596800000,31030,W01181
581,1388596260000,31107,1388596860000,31245,W21306
866,1388596380000,31264,1388597220000,31603,W20698
241,1388596320000,31266,1388596560000,31201,W00213
253,1388596320000,31266,1388596560000,31201,W21036
448,1388596320000,31105,1388596740000,31110,W00249
604,1388596320000,31240,1388596920000,31235,W21522
208,1388596320000,31110,1388596560000,31214,W00342
691,1388596380000,31623,1388597100000,31241,W20713
868,1388596380000,31304,1388597280000,31307,W20587
563,1388596380000,31116,1388596980000,31202,W00802
375,1388596440000,31303,1388596800000,31308,W21355
838,1388596440000,31304,1388597280000,31307,W00561
450,1388596440000,31613,1388596860000,31615,W20922
4733,1388596500000,31241,1388601240000,31219,W00065
1040,1388596440000,31052,1388597520000,31041,W00632
780,1388596440000,31118,1388597220000,31230,W01468
666,1388596500000,31201,1388597160000,31114,W20749
283,1388596500000,31623,1388596800000,31269,W21205
735,1388596560000,31602,1388597280000,31107,W01338
488,1388596560000,31102,1388597040000,31202,W21536
214,1388596560000,31214,1388596740000,31239,W00725
300,1388596560000,31506,1388596860000,31245,W20658
625,1388596620000,31267,1388597220000,31312,W21451
502,1388596620000,31401,1388597100000,31117,W21405
421,1388596740000,31236,1388597160000,31225,W20879
891,1388596620000,31602,1388597520000,31201,W00278
345,1388596740000,31258,1388597040000,31240,W20598
571,1388596680000,31252,1388597220000,31232,W00710
503,1388596680000,31120,1388597160000,31263,W20296
358,1388596740000,31258,1388597100000,31240,W00210
537,1388596680000,31252,1388597220000,31232,W00048
434,1388596740000,31236,1388597160000,31225,W20425
303,1388596740000,31229,1388597040000,31200,W20742
276,1388596740000,31618,1388596980000,31613,W21154
2311,1388596740000,31266,1388599080000,31258,W00836
554,1388596740000,31120,1388597280000,31600,W00199
561,1388596740000,31240,1388597280000,31218,W20233
1660,1388596800000,31266,1388598420000,31258,W21018
266,1388596740000,31229,1388597040000,31119,W20748
1113,1388596740000,31600,1388597880000,31114,W20940
371,1388596800000,31111,1388597160000,31102,W20393
367,1388596800000,31111,1388597160000,31102,W00993
428,1388596800000,31623,1388597220000,31269,W21320
307,1388596800000,31221,1388597100000,31205,W01367
350,1388596800000,31634,1388597160000,31605,W21537
277,1388596800000,31201,1388597100000,31214,W01026
234,1388596800000,31103,1388597040000,31101,W20776
309,1388596860000,31611,1388597160000,31615,W21491
189,1388596860000,31307,1388597040000,31305,W20383
294,1388596860000,31611,1388597160000,31615,W20801
907,1388596860000,32029,1388597760000,32029,W00671
463,1388596860000,31602,1388597340000,31404,W21467
1284,1388596860000,31400,1388598180000,31228,W20660
255,1388596860000,31101,1388597160000,31202,W00842
766,1388596920000,31241,1388597700000,31231,W20871
373,1388596920000,31308,1388597280000,31309,W00438
589,1388596920000,31047,1388597520000,31046,W20639
708,1388596920000,31312,1388597640000,31110,W20466
1112,1388596980000,31107,1388598060000,31224,W01351
676,1388596980000,31235,1388597640000,31237,W21522
676,1388596980000,31312,1388597640000,31110,W21277
739,1388596980000,31202,1388597700000,31203,W00529
1082,1388596980000,31107,1388598060000,31224,W20441
161,1388597040000,31313,1388597160000,31305,W20449
634,1388597040000,31203,1388597640000,31602,W00019
339,1388597040000,31266,1388597400000,31221,W20595
956,1388597040000,31506,1388598000000,31116,W00343
394,1388597100000,31010,1388597520000,31011,W00204
490,1388597100000,31111,1388597640000,31104,W20070
401,1388597220000,31245,1388597640000,31245,W20658
306,1388597160000,31631,1388597460000,31632,W21578
310,1388597220000,31110,1388597520000,31200,W20223
1080,1388597280000,31236,1388598360000,31215,W20419
560,1388597220000,31629,1388597760000,31244,W01301
409,1388597220000,31601,1388597580000,31632,W21519
