Row ID,country_name,water_source,water_tech,status_id,management,pay,#installer,install_year,#status,#source,#adm1,#adm2,#wpdx_id,#report_date,#country_id,#activity_id,#data_lnk,#orig_lnk,photo_lnk,#converted,#created,#updated,lat_deg,lon_deg,Location,Count,#fecal_coliform_presence,#fecal_coliform_value,#subjective_quality,val1,val2
61414,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061414,04/22/2014 12:00:00 AM +0000,ZM,Chibumba,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-14.1186,28.1017,"(-14.1186, 28.1017)",1,,,,,
61415,Mozambique,,Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061415,11/25/2012 12:00:00 AM +0000,MZ,4110101872012,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-17.2002,36.9536,"(-17.2002, 36.9536)",1,,,,,
61416,Mali,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061416,11/01/2013 12:00:00 AM +0000,ML,N/A,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,13.574,-4.934,"(13.574, -4.934)",1,,,,,
61417,Mali,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061417,11/08/2013 12:00:00 AM +0000,ML,MIWP953,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,13.284,-4.589,"(13.284, -4.589)",1,,,,,
61418,Uganda,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061418,04/25/2014 12:00:00 AM +0000,UG,Kalungi,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,1.29303,32.6654,"(1.29303, 32.6654)",1,,,,,
61419,Uganda,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061419,04/28/2014 12:00:00 AM +0000,UG,Katugo,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,1.25492,32.6632,"(1.25492, 32.6632)",1,,,,,
61420,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061420,02/26/2014 12:00:00 AM +0000,ZM,Chimbolo,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-15.919,27.609,"(-15.919, 27.609)",1,,,,,
61421,Niger,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061421,03/17/2014 12:00:00 AM +0000,NE,WV 666,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,13.9241,7.02856,"(13.9241, 7.02856)",1,,,,,
61422,Niger,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061422,12/06/2013 12:00:00 AM +0000,NE,WV 625,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,13.016,1.6245,"(13.016, 1.6245)",1,,,,,
61423,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061423,07/28/2009 12:00:00 AM +0000,NE,WV 243,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,12.8327,1.69242,"(12.8327, 1.69242)",1,,,,,
61424,Niger,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061424,12/05/2013 12:00:00 AM +0000,NE,WV 756,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,12.8231,1.67925,"(12.8231, 1.67925)",1,,,,,
61425,Niger,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061425,12/05/2013 12:00:00 AM +0000,NE,WV 757,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,12.8232,1.68294,"(12.8232, 1.68294)",1,,,,,
61426,Mozambique,,Mechanized Borehole,yes,,,,,,World Vision US,,,wpdx-00061426,08/22/2013 12:00:00 AM +0000,MZ,Sangira,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-16.9681,36.7636,"(-16.9681, 36.7636)",1,,,,,
61427,Mozambique,,Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061427,10/01/2007 12:00:00 AM +0000,MZ,Caiave,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-16.9927,36.7624,"(-16.9927, 36.7624)",1,,,,,
61428,Zambia,,Non-Mechanized Borehole,yes,,,,,,World Vision US,,,wpdx-00061428,12/14/2013 12:00:00 AM +0000,ZM,Chongwe East IP,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-15.21,29.222,"(-15.21, 29.222)",1,,,,,
61429,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061429,12/16/2013 12:00:00 AM +0000,ZM,SchoolChongwe East IP,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-15.1876,29.2496,"(-15.1876, 29.2496)",1,,,,,
61430,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061430,12/16/2013 12:00:00 AM +0000,ZM,Chongwe East IP,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-15.1716,29.2781,"(-15.1716, 29.2781)",1,,,,,
61431,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061431,12/15/2013 12:00:00 AM +0000,ZM,Chongwe East IP,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-15.188,29.3006,"(-15.188, 29.3006)",1,,,,,
61432,Zambia,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061432,12/21/2013 12:00:00 AM +0000,ZM,KEEMBA PRIMARY,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-16.055199999999999,27.3738,"(-16.0552, 27.3738)",1,,,,,
61433,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061433,02/16/2014 12:00:00 AM +0000,ZM,MUNACHIKALE,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-16.0013,27.336,"(-16.0013, 27.336)",1,,,,,
61434,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061434,02/16/2014 12:00:00 AM +0000,ZM,MUKWEMPA,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-15.9552,27.4065,"(-15.9552, 27.4065)",1,,,,,
61435,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061435,02/18/2014 12:00:00 AM +0000,ZM,KAPOBA,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-15.9564,27.4233,"(-15.9564, 27.4233)",1,,,,,
61436,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061436,02/18/2014 12:00:00 AM +0000,ZM,MUNYATI EVEN,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-15.966,27.311,"(-15.966, 27.311)",1,,,,,
61437,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061437,02/19/2014 12:00:00 AM +0000,ZM,MUNANGONGWE,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-15.9518,27.3625,"(-15.9518, 27.3625)",1,,,,,
61438,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061438,02/20/2014 12:00:00 AM +0000,ZM,MALUMANI/MUNACHANDE,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-16.0624,27.4897,"(-16.0624, 27.4897)",1,,,,,
61439,Zambia,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061439,11/12/2013 12:00:00 AM +0000,ZM,Chilumbi,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-10.768,29.935,"(-10.768, 29.935)",1,,,,,
61440,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061440,02/21/2014 12:00:00 AM +0000,ZM,MWIINGA/MPONGO,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-16.0318,27.4633,"(-16.0318, 27.4633)",1,,,,,
61441,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061441,02/23/2014 12:00:00 AM +0000,ZM,CHIGABAZA,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:41 PM +0000,10/26/2015 09:24:41 PM +0000,-16.1817,27.3179,"(-16.1817, 27.3179)",1,,,,,
61442,Niger,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061442,04/27/2013 12:00:00 AM +0000,NE,WV 612,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,13.7047,6.9746,"(13.7047, 6.9746)",1,,,,,
61443,Niger,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061443,08/23/2010 12:00:00 AM +0000,NE,WV 334,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,13.7513,7.04875,"(13.7513, 7.04875)",1,,,,,
61444,Niger,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061444,08/14/2011 12:00:00 AM +0000,NE,WV 399,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,14.1606,10.013,"(14.1606, 10.013)",1,,,,,
61445,Niger,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061445,04/05/2007 12:00:00 AM +0000,NE,WV 121,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,14.2713,9.9118,"(14.2713, 9.9118)",1,,,,,
61446,Niger,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061446,04/09/2007 12:00:00 AM +0000,NE,WV 114,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,14.3337,9.9399,"(14.3337, 9.9399)",1,,,,,
61447,Zambia,,Non-Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061447,02/07/2014 12:00:00 AM +0000,ZM,Lupenga,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,-15.1717,29.2782,"(-15.1717, 29.2782)",1,,,,,
61448,Malawi,,Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061448,08/12/2013 12:00:00 AM +0000,MW,N'daopamusi,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,-13.1313,34.001399999999997,"(-13.1313, 34.0014)",1,,,,,
61449,Mozambique,,Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061449,12/21/2013 12:00:00 AM +0000,MZ,4110301312012,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,-16.7617,36.5498,"(-16.7617, 36.5498)",1,,,,,
61450,Mozambique,,Mechanized Borehole,yes,,,,,,World Vision US,,,wpdx-00061450,08/20/2010 12:00:00 AM +0000,MZ,0411020059/2010,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,-16.7359,37.4566,"(-16.7359, 37.4566)",1,,,,,
61451,Mozambique,,Mechanized Borehole,yes,,,World Vision,,,World Vision US,,,wpdx-00061451,11/09/2011 12:00:00 AM +0000,MZ,Marrongane,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,-16.7586,37.3986,"(-16.7586, 37.3986)",1,,,,,
61452,Zambia,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061452,04/22/2014 12:00:00 AM +0000,ZM,Mulamfu,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,-16.785,27.3767,"(-16.785, 27.3767)",1,,,,,
61453,Rwanda,,Manually Drilled Well,unknown,,,World Vision,,,World Vision US,,,wpdx-00061453,01/21/2014 12:00:00 AM +0000,RW,Kabeza,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,-2.062,30.1739,"(-2.062, 30.1739)",1,,,,,
61454,Zambia,,Non-Mechanized Borehole,no,,,World Vision,,,World Vision US,,,wpdx-00061454,12/21/2013 12:00:00 AM +0000,ZM,HABWEPU,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,-16.048100000000002,27.3489,"(-16.0481, 27.3489)",1,,,,,
61455,Zambia,,Non-Mechanized Borehole,unknown,,,,,,World Vision US,,,wpdx-00061455,07/15/2001 12:00:00 AM +0000,ZM,Mwanamoonga,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,-16.1472,27.3454,"(-16.1472, 27.3454)",1,,,,,
61456,Zambia,,Non-Mechanized Borehole,unknown,,,World Vision,,,World Vision US,,,wpdx-00061456,11/16/2013 12:00:00 AM +0000,ZM,Kachibwe Primary School,http://www.dropbox.com/s/7paz4ixbh9ri3et/DataSpreadsheet_AllCountries_WPDx_v.1-Raw.xls?dl=0,,,"#source, #report_date, #status_id, #installer, #water_tech, #data_lnk",10/26/2015 09:24:42 PM +0000,10/26/2015 09:24:42 PM +0000,-10.5915,30.0839,"(-10.5915, 30.0839)",1,,,,,
66052,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,United Nations (UN),1990,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066052,03/30/2012 12:00:00 AM +0000,SL,9zvhqq8s,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:10 PM +0000,10/26/2015 09:25:10 PM +0000,7.8337,-11.061999999999999,"(7.8337, -11.062)",1,,,,,
66053,Sierra Leone,Pump on hand-dug well,India Mark,no,,,World vewson,,No- still under construction.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066053,03/13/2012 12:00:00 AM +0000,SL,amv6fmkz,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:10 PM +0000,10/26/2015 09:25:10 PM +0000,8.33416,-11.0611,"(8.33416, -11.0611)",1,,,,,
66054,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,Unicef,2010,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066054,03/13/2012 12:00:00 AM +0000,SL,amu7whhv,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:10 PM +0000,10/26/2015 09:25:10 PM +0000,8.33359,-11.061199999999999,"(8.33359, -11.0612)",1,,,,,
66055,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,Cord,2008,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066055,03/12/2012 12:00:00 AM +0000,SL,ajsoqlxg,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:10 PM +0000,10/26/2015 09:25:10 PM +0000,8.26735,-11.0532,"(8.26735, -11.0532)",1,,,,,
66056,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,Sawaco,2008,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066056,03/13/2012 12:00:00 AM +0000,SL,ajyw05s5,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:10 PM +0000,10/26/2015 09:25:10 PM +0000,8.27111,-11.0533,"(8.27111, -11.0533)",1,,,,,
66057,Sierra Leone,Pump on hand-dug well,India Mark,yes,,No- water is free,Cord/s/l,2008,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066057,03/13/2012 12:00:00 AM +0000,SL,ajxp4y8a,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:10 PM +0000,10/26/2015 09:25:10 PM +0000,8.27039,-11.053800000000001,"(8.27039, -11.0538)",1,,,,,
66058,Sierra Leone,Standpipe or Tapstand,,yes,,No- water is free,Water Aid,1990,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066058,03/13/2012 12:00:00 AM +0000,SL,akha26jb,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:10 PM +0000,10/26/2015 09:25:10 PM +0000,8.28223,-11.0616,"(8.28223, -11.0616)",1,,,,,
66059,Sierra Leone,Standpipe or Tapstand,,yes,,No- water is free,Water Aid,1990,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066059,03/13/2012 12:00:00 AM +0000,SL,akhxviqg,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:10 PM +0000,10/26/2015 09:25:10 PM +0000,8.28262,-11.0616,"(8.28262, -11.0616)",1,,,,,
66060,Sierra Leone,Standpipe or Tapstand,,yes,,No- water is free,Water Aid,1990,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066060,03/13/2012 12:00:00 AM +0000,SL,akhq4vvd,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:10 PM +0000,10/26/2015 09:25:10 PM +0000,8.2825,-11.0618,"(8.2825, -11.0618)",1,,,,,
66061,Sierra Leone,Standpipe or Tapstand,,yes,,No- water is free,Water Aid,1990,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066061,03/13/2012 12:00:00 AM +0000,SL,akhkrzff,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:10 PM +0000,10/26/2015 09:25:10 PM +0000,8.28241,-11.0619,"(8.28241, -11.0619)",1,,,,,
66062,Sierra Leone,Standpipe or Tapstand,,yes,,No- water is free,Water Aid,1990,Yes- functional.,Sierra Leone STATWASH portal,Eastern,Kenema,wpdx-00066062,03/13/2012 12:00:00 AM +0000,SL,aki7egez,http://www.dropbox.com/s/8sgpa099ebtbg2w/All_Waterpoins__ACF_c_-Raw.xlsx?dl=0,,,"#country_id, #status_id, #status, #management, #source, #data_lnk",10/26/2015 09:25:10 PM +0000,10/26/2015 09:25:10 PM +0000,8.28279,-11.061999999999999,"(8.28279, -11.062)",1,,,,,
